symbol,id,name,issueDate,quantityIssued,parValue,issuedPrice,lastTradedPrice,wtdHiPrice,mtdHiPrice,ytdHiPrice,p12HiPrice,allHiPrice,allLowPrice,wtdLowPrice,mtdLowPrice,ytdLowPrice,p12LowPrice,tdyShareVolume,wdyShareVolume,mtdShareVolume,ytdShareVolume,p12ShareVolume,tdyTradeVolume,wtdTradeVolume,mtdTradeVolume,ytdTradeVolume,p12TradeVolume,tdyTurnover,wtdTurnover,mtdTurnover,ytdTurnover,p12Turnover,previousClose,foreignHoldings,foreignPercentage,instrumentsDate,hiTrade,lowTrade,closingPrice,marketCap,marketCapPercentage,change,changePercentage,symbolIndexShareVolume,isin,logo_id,logo_path,logo_secId,beta_securityId,beta_triASIBetaValue,beta_betaValueSPSL,beta_triASIBetaPeriod,beta_quarter
AGST.N0000,2026,AGSTAR PLC,16/FEB/2012,461289465,1.0,,11.0,11.3,11.4,11.4,11.4,21.8,3.0,9.9,9.9,8.8,6.9,1683867,3106668,7104925,47584073,227093676,139,,,,,18469484.0,33443602.0,76732080.0,502776448.0,,10.8,,,,11.2,10.4,11.0,5074184115.0,0.059953257,0.2,1.8518518518518519,461289465.0,LK0408N00001,2145.0,upload_logo/1121_1601609820.jpeg,1121.0,1121,0.31006494,0.11569987,2025,1.0
ACL.N0000,472,ACL CABLES PLC,01/JAN/1976,718724160,1.0,,103.25,106.0,106.0,107.75,260.25,420.0,8.0,99.0,98.5,92.9,82.5,372887,6958582,15115570,68242167,121067318,309,,,,,38500748.0,716247230.0,1533592700.0,6933252100.0,,104.25,,,,105.0,102.5,103.25,74208269520.0,0.87679666,-1.0,-0.9592326139088729,718724160.0,LK0011N00003,2176.0,upload_logo/644_1601622355.jpeg,644.0,644,1.049513,0.5777112,2025,1.0
AGPL.N0000,5753,Agarapatana Plantations PLC,04/SEP/2023,500000000,1.0,,18.1,18.4,18.8,21.0,24.3,24.3,6.7,17.7,17.7,17.7,12.1,16803,105051,552555,1511476,143840513,40,,,,,303527.5,1899092.8,10104151.0,28985488.0,,18.2,,,,18.4,18.0,18.1,9050000000.0,0.106928915,-0.1,-0.5494505494505495,500000000.0,LK0490N00009,3124.0,upload_logo/uZoIWZANtLhpMSE5_1Sep2023095916GMT_1693562356724.jpeg,3027.0,3027,0.24648269,0.09016393,2025,
AGAL.N0000,163,AGALAWATTE  PLANTATIONS  PLC,22/JAN/1996,156250000,1.0,,57.7,59.0,63.1,63.1,69.0,115.0,4.75,57.0,56.5,52.4,39.0,19419,75400,480080,2442220,62046522,37,,,,,1123960.4,4358779.5,28305008.0,138722496.0,,58.5,,,,58.5,57.0,57.7,9015625000.0,0.10652276,-0.8,-1.3675213675213675,156250000.0,LK0248N00001,2144.0,upload_logo/704_1601609799.jpeg,704.0,704,0.72050864,0.5220681,2025,1.0
AGST.X0000,2035,AGSTAR PLC,16/FEB/2012,26210535,1.0,,12.1,12.1,12.4,13.0,14.8,15.0,4.0,11.9,11.1,11.1,9.5,2151,11,4133,131955,2767768,5,,,,,26027.4,132.1,49542.0,1591850.8,,12.2,,,,12.4,12.1,12.1,317147473.5,0.0037472083,-0.1,-0.819672131147541,,LK0408X00000,2145.0,upload_logo/1121_1601609820.jpeg,1121.0,1121,0.31006494,0.11569987,2025,1.0
AFSL.N0000,1845,ABANS FINANCE PLC,27/JUN/2011,73693171,1.0,,94.6,104.25,120.0,120.0,120.0,120.0,12.0,94.1,83.7,70.3,37.1,5862,21245,429935,670726,2519565,50,,,,,556893.1,2070247.4,44768840.0,64827788.0,,96.1,,,,96.1,94.0,94.6,6971373976.6,0.08236922,-1.5,-1.5608740894901145,73693171.0,LK0388N00005,2141.0,upload_logo/1069_1601609724.jpeg,1069.0,1069,-0.10091991,-0.27947667,2025,1.0
ABAN.N0000,204,ABANS ELECTRICALS PLC,01/JAN/1984,5110560,1.0,,1232.0,1270.0,1320.0,1550.0,1625.0,1625.0,8.75,1216.0,1200.0,1200.0,350.0,615,1289,9003,45573,834375,17,,,,,767935.25,1608536.0,11299167.0,61905272.0,,1250.0,,,,1252.25,1231.0,1232.0,6296209920.0,0.074391924,-18.0,-1.44,5110560.0,LK0001N00004,2232.0,upload_logo/642_1603172106.jpeg,642.0,642,1.4975649,0.8690101,2025,1.0
AFS.N0000,5511,ALPHA FIRE SERVICES PLC,,37950000,1.0,,41.2,46.0,48.7,48.7,48.7,57.7,5.5,41.2,41.0,26.5,7.3,217158,479608,4337471,10362894,60506630,84,,,,,8788300.0,20827634.0,193866448.0,405309408.0,,41.6,,,,42.2,39.0,41.2,1563540000.0,0.018473772,-0.4,-0.9615384615384616,,LK0486N00007,3625.0,upload_logo/v6y3L37xQx5YEfFo_30Jan2026074838GMT_1769759318307.jpeg,2774.0,2774,-0.64637446,-0.8896595,2025,
ALUM.N0000,3082,ALUMEX PLC,31/MAR/2014,598605680,1.0,,18.9,19.4,20.8,22.5,22.7,32.2,5.4,18.7,18.7,18.7,13.5,59758,627847,3345651,18064698,458950181,81,,,,,1137196.8,11896756.0,65395472.0,380260512.0,,19.0,,,,19.4,18.9,18.9,11313647352.0,0.1336747,-0.1,-0.5263157894736842,598605680.0,LK0427N00001,889.0,upload_logo/1323_1396002566.jpeg,1323.0,1323,1.39421,0.7307692,2025,1.0
SPEN.N0000,343,AITKEN SPENCE PLC,01/JAN/1983,405996045,1.0,,159.0,162.0,163.0,164.0,175.0,3500.0,8.5,158.5,157.0,151.25,120.0,102925,76196,406324,4862805,40461226,25,,,,,16464901.0,12217640.0,65403124.0,769676930.0,,159.0,,,,160.0,158.5,159.0,64553371155.0,0.76272064,0.0,0.0,405996045.0,LK0004N00008,2147.0,upload_logo/501_1601609954.jpeg,501.0,501,0.24648269,0.20412989,2025,1.0
ATL.N0000,364,AMANA TAKAFUL PLC,27/NOV/2006,246655997,1.0,,23.3,24.5,27.0,28.0,33.7,110.0,0.6,23.2,23.2,23.2,11.7,338932,155365,5037341,12910378,103330184,93,,,,,7855874.0,3705571.8,128510920.0,330270784.0,,23.9,,,,24.2,23.0,23.3,5747084730.1,0.06790382,-0.6,-2.510460251046025,246655997.0,LK0354N00007,2312.0,upload_logo/361_1611738994.jpeg,361.0,361,1.9456168,1.5532787,2025,1.0
ALLI.N0000,395,ALLIANCE FINANCE COMPANY PLC,01/JAN/1959,33696000,1.0,,365.25,378.5,384.25,394.0,494.0,1600.0,23.0,358.0,358.0,354.0,167.5,1446,40009,82838,285060,5411626,19,,,,,528332.75,14618531.0,30423462.0,106408360.0,,367.0,,,,375.0,365.0,365.25,12307464000.0,0.14541699,-1.75,-0.4768392370572207,33696000.0,LK0005N00005,2050.0,upload_logo/341_1601446036.jpeg,341.0,341,1.055736,0.34221312,2025,1.0
ACME.N0000,554,ACME PRINTING & PACKAGING PLC,01/JAN/1956,95000000,1.0,,9.2,12.1,24.9,38.3,38.3,201.0,2.3,10.5,6.8,6.0,3.9,3829963,3058306,22940068,63052229,137720055,1556,,,,,35823704.0,34812076.0,309684160.0,1037887300.0,,10.7,,,,10.7,8.6,9.2,874000000.0,0.010326616,-1.5,-14.018691588785046,665000000.0,LK0002N00002,2143.0,upload_logo/661_1601609771.jpeg,661.0,661,0.39772728,0.029161412,2025,1.0
AHUN.N0000,144,AITKEN SPENCE HOTEL HOLDINGS PLC,01/JAN/1980,336290010,1.0,,113.75,118.0,118.5,122.75,128.25,900.0,5.0,113.0,106.75,106.75,73.0,24915,155140,1753184,3643444,43911112,52,,,,,2841477.5,17736704.0,200498448.0,425394368.0,,113.5,,,,115.0,113.75,113.75,38252988637.5,0.45197242,0.25,0.22026431718061673,336290010.0,LK0003N00000,200.0,upload_logo/521_1192527461.gif,521.0,521,-0.03165584,-0.06651954,2025,1.0
AEL.N0000,2065,ACCESS ENGINEERING PLC,27/MAR/2012,1000000000,1.0,,74.9,75.0,75.0,79.0,79.0,79.0,8.3,72.0,68.9,68.9,34.8,1066923,3192482,8980348,26349674,434406762,286,,,,,79608808.0,235009536.0,646050560.0,1949228290.0,,74.1,,,,75.1,74.0,74.9,74900000000.0,0.88496965,0.8,1.0796221322537112,1000000000.0,LK0409N00009,2142.0,upload_logo/1141_1601609745.jpeg,1141.0,1141,1.2903138,0.9159836,2025,1.0
GREG.N0000,121,AMBEON HOLDINGS PLC,01/JAN/1970,356869666,1.0,,159.75,160.0,160.0,160.5,175.0,274.5,0.25,153.0,150.25,147.0,70.0,11177,33616,182991,434514,11231285,28,,,,,1785088.2,5332747.5,28923026.0,67314784.0,,159.75,,,,160.0,156.0,159.75,57009929143.5,0.6735922,0.0,0.0,356869666.0,LK0168N00001,2179.0,upload_logo/782_1601622413.jpeg,782.0,782,1.2167208,0.6590479,2025,1.0
ALHP.N0000,2846,ANILANA HOTELS AND PROPERTIES PLC,17/JUL/2013,1281320814,1.0,,,0.0,0.0,0.0,0.0,13.5,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,,1281320814.0,LK0422N00002,826.0,upload_logo/1283_1374033719.jpeg,1283.0,1283,1.1202488,0.9628149,2022,1.0
ATLL.N0000,3575,AMANA TAKAFUL LIFE PLC,18/AUG/2016,50000000,1.0,,35.6,37.4,37.4,37.5,74.8,74.8,1.0,35.1,34.8,33.0,25.1,2590,9609,76476,337359,1852958,11,,,,,92533.5,346102.2,2728467.5,12014802.0,,37.2,,,,37.0,35.6,35.6,1780000000.0,0.021031322,-1.6,-4.301075268817204,50000000.0,LK0448N00007,2311.0,upload_logo/1484_1611738974.jpeg,1484.0,1484,1.8419913,1.8174653,2025,1.0
